         907084 function calls (882508 primitive calls) in 138.397 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      128    0.001    0.000    0.001    0.000 contextlib.py:86(__init__)
      384    0.001    0.000    0.001    0.000 numeric.py:1855(isscalar)
     3564    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
      128    0.000    0.000    0.001    0.000 contextlib.py:123(__exit__)
      404    0.000    0.000    0.001    0.000 __init__.py:119(getLevelName)
     1220    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
        2    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:645(_compile_bytecode)
      512    0.001    0.000    0.001    0.000 _dtype.py:24(_kind_name)
        2    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
      404    0.001    0.000    0.001    0.000 threading.py:1358(current_thread)
        4    0.001    0.000    0.001    0.000 {built-in method io.open}
      768    0.001    0.000    0.001    0.000 fromnumeric.py:2831(_min_dispatcher)
     3072    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      809    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      256    0.000    0.000    0.000    0.000 helper.py:166(_workers)
      808    0.000    0.000    0.000    0.000 __init__.py:791(filter)
     1536    0.000    0.000    0.000    0.000 ufunclike.py:14(_dispatcher)
      404    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        3    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
      640    0.000    0.000    0.000    0.000 fromnumeric.py:2096(_clip_dispatcher)
     2048    0.000    0.000    0.000    0.000 fromnumeric.py:1877(_nonzero_dispatcher)
      808    0.000    0.000    0.000    0.000 __init__.py:903(release)
      404    0.000    0.000    0.000    0.000 threading.py:1093(name)
      808    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {built-in method io.open_code}
      404    0.000    0.000    0.000    0.000 __init__.py:358(getMessage)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:220(_call_with_frames_removed)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.exec}
     1792    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
      768    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
      498    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      404    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
      404    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
      512    0.000    0.000    0.000    0.000 {built-in method _operator.index}
      256    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._monotonicity}
      768    0.000    0.000    0.000    0.000 fromnumeric.py:2687(_max_dispatcher)
      512    0.000    0.000    0.000    0.000 fromnumeric.py:2172(_sum_dispatcher)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
      512    0.000    0.000    0.000    0.000 fromnumeric.py:2317(_any_dispatcher)
      422    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      256    0.000    0.000    0.000    0.000 helper.py:105(_datacopied)
      128    0.000    0.000    0.000    0.000 {method 'reset' of 'ContextVar' objects}
      256    0.000    0.000    0.000    0.000 core.py:6485(isMaskedArray)
      256    0.000    0.000    0.000    0.000 _base.py:1513(issparse)
      812    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      128    0.000    0.000    0.000    0.000 {method 'set' of 'ContextVar' objects}
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:91(_path_join)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
      256    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
      768    0.000    0.000    0.000    0.000 shape_base.py:135(_atleast_3d_dispatcher)
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      384    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
      128    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      256    0.000    0.000    0.000    0.000 helper.py:155(_normalization)
        2    0.000    0.000    0.000    0.000 zipfile.py:256(_EndRecData)
        6    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
      768    0.000    0.000    0.000    0.000 multiarray.py:669(result_type)
        1    0.000    0.000    0.000    0.000 cp437.py:1(<module>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1077(path_stats)
      809    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
      256    0.000    0.000    0.000    0.000 function_base.py:5621(_digitize_dispatcher)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:558(module_from_spec)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:486(_init_module_attrs)
      128    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      256    0.000    0.000    0.000    0.000 fromnumeric.py:1328(_searchsorted_dispatcher)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:361(cache_from_source)
        2    0.000    0.000    0.000    0.000 abc.py:105(__new__)
       15    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      256    0.000    0.000    0.000    0.000 type_check.py:205(_is_type_dispatcher)
       37    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
      256    0.000    0.000    0.000    0.000 _misc.py:181(_datacopied)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:385(cached)
      128    0.000    0.000    0.000    0.000 multiarray.py:892(bincount)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.source_hash}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:491(_get_cached)
       18    0.000    0.000    0.000    0.000 zipfile.py:343(__init__)
        1    0.000    0.000    0.000    0.000 _version.py:55(__init__)
      128    0.000    0.000    0.000    0.000 histograms.py:673(_histogram_dispatcher)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:156(__enter__)
        1    0.000    0.000    0.000    0.000 lapack.py:884(get_lapack_funcs)
        3    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00007FFBE00E4C60}
      128    0.000    0.000    0.000    0.000 fromnumeric.py:3649(_var_dispatcher)
        1    0.000    0.000    0.000    0.000 blas.py:326(_get_funcs)
      129    0.000    0.000    0.000    0.000 watermark_extractor.py:855(<genexpr>)
      129    0.000    0.000    0.000    0.000 watermark_extractor.py:372(<genexpr>)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'cv2.VideoCapture' objects}
        2    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:166(_get_module_lock)
        2    0.000    0.000    0.000    0.000 contextlib.py:438(enter_context)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:114(<listcomp>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1509(_get_spec)
        2    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
        2    0.000    0.000    0.000    0.000 zipfile.py:213(_EndRecData64)
        2    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
      118    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:560(_classify_pyc)
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        1    0.000    0.000    0.000    0.000 codecs.py:1063(make_identity_dict)
        2    0.000    0.000    0.000    0.000 __init__.py:89(find_spec)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
        1    0.000    0.000    0.000    0.000 codecs.py:1071(<dictcomp>)
       66    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 contextlib.py:465(_push_cm_exit)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:160(__exit__)
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:231(_verbose_message)
        1    0.000    0.000    0.000    0.000 zipfile.py:1189(ZipFile)
      129    0.000    0.000    0.000    0.000 watermark_extractor.py:854(<genexpr>)
        3    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 cp437.py:33(getregentry)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
       18    0.000    0.000    0.000    0.000 zipfile.py:460(_decodeExtra)
        1    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 threading.py:82(RLock)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:112(release)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_unpack_uint32)
        2    0.000    0.000    0.000    0.000 contextlib.py:489(__exit__)
        1    0.000    0.000    0.000    0.000 re.py:188(match)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:87(acquire)
        2    0.000    0.000    0.000    0.000 cp1251.py:22(decode)
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.000    0.000 blas.py:259(find_best_blas_type)
       72    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 {method 'isOpened' of 'cv2.VideoCapture' objects}
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:129(<genexpr>)
