         16613093 function calls (16343272 primitive calls) in 141.822 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3657    0.004    0.000    0.005    0.000 __init__.py:119(getLevelName)
    27180    0.005    0.000    0.005    0.000 {method 'keys' of 'dict' objects}
      910    0.004    0.000    0.005    0.000 contextlib.py:86(__init__)
     3657    0.004    0.000    0.005    0.000 threading.py:1358(current_thread)
     1812    0.002    0.000    0.005    0.000 _ufunc_config.py:452(_no_nep50_warning)
      910    0.001    0.000    0.005    0.000 contextlib.py:114(__enter__)
        1    0.000    0.000    0.005    0.005 sre_compile.py:783(compile)
     3657    0.005    0.000    0.005    0.000 __init__.py:1689(isEnabledFor)
    10978    0.005    0.000    0.005    0.000 {method 'rfind' of 'str' objects}
      921    0.001    0.000    0.005    0.000 abc.py:117(__instancecheck__)
      910    0.002    0.000    0.004    0.000 contextlib.py:123(__exit__)
     3624    0.004    0.000    0.004    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
     7315    0.004    0.000    0.004    0.000 {method 'acquire' of '_thread.RLock' objects}
      921    0.002    0.000    0.004    0.000 {built-in method _abc._abc_instancecheck}
      906    0.001    0.000    0.004    0.000 shape_base.py:373(_stack_dispatcher)
      453    0.004    0.000    0.004    0.000 {built-in method _hashlib.openssl_sha256}
     3624    0.003    0.000    0.004    0.000 helper.py:105(_datacopied)
     7314    0.004    0.000    0.004    0.000 __init__.py:791(filter)
      453    0.004    0.000    0.004    0.000 {function Random.seed at 0x000001FDD7DC2C10}
    13590    0.004    0.000    0.004    0.000 ufunclike.py:68(_dispatcher)
     3661    0.004    0.000    0.004    0.000 {built-in method time.time}
     3657    0.004    0.000    0.004    0.000 threading.py:1093(name)
     7314    0.003    0.000    0.004    0.000 __init__.py:903(release)
     3657    0.004    0.000    0.004    0.000 {built-in method sys._getframe}
     7314    0.004    0.000    0.004    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.004    0.004 <__array_function__ internals>:177(digitize)
        1    0.000    0.000    0.004    0.004 function_base.py:5506(digitize)
        1    0.000    0.000    0.003    0.003 <__array_function__ internals>:177(searchsorted)
        1    0.000    0.000    0.003    0.003 fromnumeric.py:1345(searchsorted)
        1    0.003    0.003    0.003    0.003 {method 'searchsorted' of 'numpy.ndarray' objects}
     3657    0.003    0.000    0.003    0.000 __init__.py:358(getMessage)
        1    0.000    0.000    0.003    0.003 sre_parse.py:944(parse)
     45/1    0.000    0.000    0.003    0.003 sre_parse.py:436(_parse_sub)
    210/1    0.001    0.000    0.003    0.003 sre_parse.py:494(_parse)
    14950    0.003    0.000    0.003    0.000 shape_base.py:77(_atleast_2d_dispatcher)
    16791    0.003    0.000    0.003    0.000 fromnumeric.py:3148(_ndim_dispatcher)
     1812    0.002    0.000    0.003    0.000 random.py:237(_randbelow_with_getrandbits)
     1812    0.002    0.000    0.003    0.000 _base.py:1513(issparse)
     3657    0.002    0.000    0.003    0.000 ntpath.py:34(_get_bothseps)
     3674    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
      906    0.003    0.000    0.003    0.000 shape_base.py:462(<setcomp>)
      906    0.003    0.000    0.003    0.000 shape_base.py:470(<listcomp>)
     3657    0.003    0.000    0.003    0.000 {built-in method nt.getpid}
     3175    0.000    0.000    0.003    0.000 encoder.py:413(_iterencode)
     2720    0.002    0.000    0.002    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     3624    0.002    0.000    0.002    0.000 helper.py:155(_normalization)
      453    0.002    0.000    0.002    0.000 {method 'digest' of '_hashlib.HASH' objects}
     3675    0.002    0.000    0.002    0.000 {method 'find' of 'str' objects}
     3175    0.001    0.000    0.002    0.000 encoder.py:333(_iterencode_dict)
     2724    0.002    0.000    0.002    0.000 numeric.py:1878(isscalar)
      453    0.002    0.000    0.002    0.000 {method 'sort' of 'list' objects}
     1814    0.002    0.000    0.002    0.000 getlimits.py:692(max)
     2718    0.002    0.000    0.002    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
     7316    0.002    0.000    0.002    0.000 {built-in method _thread.get_ident}
  462/455    0.000    0.000    0.002    0.000 abc.py:121(__subclasscheck__)
      906    0.001    0.000    0.002    0.000 shape_base.py:458(<listcomp>)
        2    0.000    0.000    0.002    0.001 npyio.py:263(load)
      453    0.002    0.000    0.002    0.000 watermark_embedder.py:684(<listcomp>)
     3657    0.002    0.000    0.002    0.000 process.py:189(name)
     5673    0.002    0.000    0.002    0.000 fromnumeric.py:2107(_clip_dispatcher)
     5437    0.002    0.000    0.002    0.000 {built-in method _operator.index}
        8    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(transpose)
        8    0.000    0.000    0.002    0.000 fromnumeric.py:601(transpose)
     3657    0.002    0.000    0.002    0.000 process.py:37(current_process)
        8    0.000    0.000    0.002    0.000 fromnumeric.py:38(_wrapit)
    13617    0.002    0.000    0.002    0.000 multiarray.py:668(result_type)
  462/455    0.001    0.000    0.002    0.000 {built-in method _abc._abc_subclasscheck}
     1812    0.001    0.000    0.002    0.000 core.py:6462(isMaskedArray)
     5462    0.002    0.000    0.002    0.000 multiarray.py:891(bincount)
      906    0.002    0.000    0.002    0.000 {method 'reset' of 'ContextVar' objects}
        1    0.000    0.000    0.001    0.001 sre_compile.py:622(_code)
    264/1    0.001    0.000    0.001    0.001 sre_compile.py:87(_compile)
     4984    0.001    0.000    0.001    0.000 multiarray.py:152(concatenate)
      908    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
        2    0.000    0.000    0.001    0.001 npyio.py:182(__init__)
     2267    0.001    0.000    0.001    0.000 fromnumeric.py:2328(_any_dispatcher)
        2    0.000    0.000    0.001    0.001 npyio.py:91(zipfile_factory)
        2    0.000    0.000    0.001    0.001 zipfile.py:1215(__init__)
      906    0.001    0.000    0.001    0.000 {method 'set' of 'ContextVar' objects}
        2    0.000    0.000    0.001    0.001 zipfile.py:1325(_RealGetContents)
        4    0.001    0.000    0.001    0.000 {built-in method io.open}
     3171    0.001    0.000    0.001    0.000 fromnumeric.py:2824(_amin_dispatcher)
        1    0.000    0.000    0.001    0.001 watermark_embedder.py:316(add_ecc)
     3625    0.001    0.000    0.001    0.000 fromnumeric.py:2698(_amax_dispatcher)
     3624    0.001    0.000    0.001    0.000 type_check.py:206(_is_type_dispatcher)
        1    0.000    0.000    0.001    0.001 __init__.py:70(search_function)
     2265    0.001    0.000    0.001    0.000 encoder.py:277(_iterencode_list)
        1    0.000    0.000    0.001    0.001 {built-in method builtins.__import__}
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1002(_find_and_load)
     5436    0.001    0.000    0.001    0.000 fromnumeric.py:2183(_sum_dispatcher)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:967(_find_and_load_unlocked)
     7315    0.001    0.000    0.001    0.000 {method 'release' of '_thread.RLock' objects}
     4077    0.001    0.000    0.001    0.000 shape_base.py:135(_atleast_3d_dispatcher)
     2716    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
        6    0.001    0.000    0.001    0.000 {built-in method nt.stat}
      453    0.001    0.000    0.001    0.000 {method 'tolist' of 'numpy.ndarray' objects}
     2718    0.001    0.000    0.001    0.000 histograms.py:673(_histogram_dispatcher)
     2718    0.001    0.000    0.001    0.000 multiarray.py:1079(copyto)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:659(_load_unlocked)
     2719    0.001    0.000    0.001    0.000 function_base.py:18(_linspace_dispatcher)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:844(exec_module)
        1    0.000    0.000    0.001    0.001 numeric.py:1691(indices)
     1812    0.001    0.000    0.001    0.000 numeric.py:215(_ones_like_dispatcher)
      454    0.001    0.000    0.001    0.000 {built-in method from_bytes}
